1998,10,9,15,5,185.77,3,4.21,3,167.88,3,18.86,1,90.2,1,19.59,1,0.8,1,287.9,1,2.06,1,1011.2,1,,,,,,,,,,,
1998,10,9,15,10,152.62,3,3.03,3,137.55,3,19.02,1,89.5,1,19.66,1,1.15,1,231.6,1,3.43,1,1011.2,1,,,,,,,,,,,
1998,10,9,15,15,170.15,11,1.58,10,154.52,10,18.9,1,89.6,1,19.76,1,1.05,1,307.6,1,3.27,1,1011.2,1,,,,,,,,,,,
1998,10,9,15,20,200.57,11,3.3,10,180.33,10,19.02,1,89.6,1,19.77,1,0.7,1,292.5,1,2.51,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,25,167.35,11,1.55,10,152.25,10,19,1,88.8,1,19.87,1,1.71,1,248.4,1,3.12,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,30,178.22,11,1.89,10,159.98,10,19.06,1,89.2,1,19.94,1,0.18,1,260.7,1,1.45,1,1011.2,1,,,,,,,,,,,
1998,10,9,15,35,174.28,11,2.99,10,155.2,10,19.28,1,88.3,1,20.02,1,0.36,1,247.1,1,1.98,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,40,176.81,15,1.6,14,156.86,14,19.4,1,87.6,1,20.06,1,0.37,1,348.2,1,2.06,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,45,202.16,3,70.95,3,177.04,3,19.53,1,87.2,1,20.14,1,0.8,1,272.2,1,2.36,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,50,290.02,3,267.91,3,184.11,3,19.61,1,86.3,1,20.3,1,0.81,1,241.2,1,2.06,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,55,271.93,3,470.6,3,112.53,3,19.9,1,84.9,1,20.43,1,1,1,252.6,1,2.21,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,0,228.64,3,399.07,3,102,3,20.14,1,83.6,1,20.69,1,0.7,1,305.1,1,2.29,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,5,147.12,3,163.27,3,97.56,3,20.31,1,83.3,1,20.85,1,0.05,1,10.15,1,0.69,1,1011.4,1,,,,,,,,,,,
1998,10,9,16,10,168.16,3,282.63,3,85.31,3,20.35,1,83,1,20.92,1,0.28,1,270.3,1,1.29,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,15,196.38,10,476.95,11,75.43,11,20.29,1,82.8,1,21.01,1,0.2,1,272.2,1,1.07,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,20,174.41,10,470.83,11,63.37,11,20.43,1,82.4,1,21.05,1,0.31,1,285.8,1,1.14,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,25,156.32,10,442.83,11,59.53,11,20.51,1,80.9,1,21.2,1,0.47,1,336.9,1,1.6,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,30,140.54,14,437.17,15,53.05,15,20.77,1,79.3,1,21.29,1,0.02,1,203.8,1,0.38,1,1011.3,1,,,,,,,,,,,
1998,10,9,16,35,123.35,14,408.46,15,49.02,15,20.84,1,78.4,1,21.34,1,0.41,1,280.1,1,1.14,1,1011.3,1,,,,,,,,,,,
